caseid,untrustworthy_flag,untrustworthy_n,republican,democrat,political_interest,ideology_bin,college,female,non_white,birthyr,weight,age,age_18_29,age_30_44,age_45_64,age_65_plus
305036483,0,0,0,0,4,9,1,0,0,1943,0.206444081809265,73,0,0,0,1
305036485,1,28,1,0,4,9,0,1,0,1947,0.794277048322897,69,0,0,0,1
305036489,1,131,1,0,3,8,1,0,0,1946,0.51047228405713,70,0,0,0,1
305036493,1,51,1,0,4,10,1,0,0,1958,0.327576022080632,58,0,0,1,0
305036495,1,39,1,0,4,10,0,0,0,1942,0.300042246118665,74,0,0,0,1
305036496,1,1,1,0,4,3,1,1,0,1963,0.164296959808158,53,0,0,1,0
305036498,0,0,0,1,1,9,0,1,0,1948,0.820826297043295,68,0,0,0,1
305036500,1,102,1,0,4,10,1,1,0,1947,0.585650040006905,69,0,0,0,1
305036502,1,1,0,1,4,5,0,1,1,1956,2.39453385871586,60,0,0,1,0
305036504,1,3,0,1,4,4,1,0,1,1994,1.67766066612705,22,1,0,0,0
305036506,0,0,0,0,3,4,0,1,0,1958,0.247500672942384,58,0,0,1,0
305036514,0,0,0,1,3,5,0,1,1,1980,5.70837094464944,36,0,1,0,0
305036516,1,2,1,0,4,9,0,0,0,1946,0.811828340374167,70,0,0,0,1
305036521,0,0,1,0,3,NA,0,1,0,1959,0.657659231091596,57,0,0,1,0
305036523,0,0,0,1,2,6,1,1,1,1987,0.876998325972015,29,1,0,0,0
305036530,0,0,0,1,3,3,1,1,0,1994,0.770354225543977,22,1,0,0,0
305036533,1,223,1,0,4,8,1,0,0,1953,0.302951427140516,63,0,0,1,0
305036535,1,118,1,0,4,10,1,0,0,1949,0.188664577315981,67,0,0,0,1
305036537,0,0,1,0,3,5,1,1,0,1951,1.12099366197293,65,0,0,0,1
305036541,0,0,0,1,4,3,0,0,0,1969,0.821387370417496,47,0,0,1,0
305036543,1,5,0,0,1,5,0,1,0,1958,6.42648251170755,58,0,0,1,0
305036546,1,161,1,0,4,10,1,1,0,1955,0.177651397921737,61,0,0,1,0
305036550,1,31,1,0,4,9,1,0,0,1946,0.190925235649378,70,0,0,0,1
305036551,1,23,1,0,4,9,1,0,0,1940,0.188664577315981,76,0,0,0,1
305036553,0,0,0,1,4,7,0,0,1,1953,0.961188171357455,63,0,0,1,0
305036555,1,119,1,0,4,9,0,0,1,1954,1.60677200441026,62,0,0,1,0
305036558,0,0,1,0,3,4,0,0,0,1964,1.82334654242936,52,0,0,1,0
305036565,0,0,0,1,2,3,0,1,0,1980,3.15600900898606,36,0,1,0,0
305036570,1,1,0,0,3,3,0,1,0,1974,0.73895125589309,42,0,1,0,0
305036571,1,128,1,0,4,10,0,0,0,1945,0.324430376075113,71,0,0,0,1
305036574,1,3,0,1,4,2,1,1,0,1957,0.240050695413558,59,0,0,1,0
305036576,0,0,1,0,2,8,0,1,0,1975,0.799014928570283,41,0,1,0,0
305036581,0,0,0,1,4,1,0,1,1,1954,1.32374703137501,62,0,0,1,0
305036583,0,0,0,1,4,7,0,1,1,1957,0.525315591511338,59,0,0,1,0
305036587,0,0,1,0,4,NA,0,1,0,1992,2.72435439292069,24,1,0,0,0
305036589,1,30,1,0,4,9,0,0,0,1951,0.887942456134541,65,0,0,0,1
305036591,1,1,1,0,4,4,0,0,0,1969,0.710404941406628,47,0,0,1,0
305036594,1,142,1,0,4,10,1,1,1,1950,0.924790052307156,66,0,0,0,1
305036595,1,41,1,0,4,9,1,1,0,1955,4.29858712420992,61,0,0,1,0
305036598,0,0,0,1,4,7,1,0,1,1946,0.109598007524953,70,0,0,0,1
305036604,0,0,0,1,3,NA,0,1,1,1957,0.938647142434603,59,0,0,1,0
305036607,1,45,1,0,4,10,1,0,0,1948,0.188664577315981,68,0,0,0,1
305036609,1,1,0,0,3,5,1,0,0,1983,1.82880094281204,33,0,1,0,0
305036613,1,85,1,0,4,10,1,0,0,1932,0.190925235649378,84,0,0,0,1
305036623,1,20,1,0,4,9,1,0,0,1946,0.150906941665891,70,0,0,0,1
305036626,0,0,0,1,4,4,1,1,0,1936,0.180664952286497,80,0,0,0,1
305036631,0,0,0,0,4,7,1,1,0,1971,0.649508394848436,45,0,0,1,0
305036632,0,0,1,0,4,7,0,1,0,1948,0.497504044027158,68,0,0,0,1
305036635,1,12,0,1,4,1,1,0,0,1955,0.327576022080632,61,0,0,1,0
305036637,0,0,0,1,4,NA,1,1,0,1951,0.347849372478055,65,0,0,0,1
305036638,1,16,1,0,4,9,1,1,1,1942,0.262276502862272,74,0,0,0,1
305036652,1,171,0,1,4,2,0,1,0,1959,0.498341922626598,57,0,0,1,0
305036653,0,0,0,0,4,1,0,0,0,1990,3.98979710183742,26,1,0,0,0
305036655,1,296,1,0,4,9,0,1,0,1975,0.73895125589309,41,0,1,0,0
305036657,1,153,1,0,4,10,1,0,1,1945,0.114367161330941,71,0,0,0,1
305036659,1,7,1,0,4,9,0,0,1,1943,0.12121734184473,73,0,0,0,1
305036666,0,0,0,1,4,4,1,1,1,1971,0.37668356987644,45,0,0,1,0
305036668,0,0,1,0,4,NA,1,0,0,1955,0.285931095593509,61,0,0,1,0
305036675,1,9,1,0,4,7,0,1,0,1976,2.24249519055595,40,0,1,0,0
305036677,1,110,1,0,4,5,0,0,0,1940,0.259501791663904,76,0,0,0,1
305036680,1,3,1,0,4,10,0,0,0,1953,0.538310035968624,63,0,0,1,0
305036682,0,0,0,1,4,2,1,0,0,1966,0.285931095593509,50,0,0,1,0
305036684,0,0,0,1,3,1,1,0,0,1957,0.81969975058846,59,0,0,1,0
305036687,0,0,0,1,4,3,0,1,1,1980,0.210863212108243,36,0,1,0,0
305036689,0,0,0,0,2,6,1,1,0,1985,0.304539208322475,31,0,1,0,0
305036691,0,0,1,0,3,9,0,1,0,1962,1.12692645530292,54,0,0,1,0
305036698,1,35,0,1,4,3,0,0,0,1949,2.0718294599974,67,0,0,0,1
305036702,0,0,0,0,4,4,1,0,0,1962,0.92688457531047,54,0,0,1,0
305036704,1,20,0,1,4,1,1,1,0,1941,0.376123376592491,75,0,0,0,1
305036708,1,1,1,0,4,9,1,1,0,1959,0.192009103165981,57,0,0,1,0
305036712,1,4,0,1,3,5,1,0,0,1948,0.157473652425045,68,0,0,0,1
305036714,1,8,0,1,4,4,1,1,1,1962,2.66557132723827,54,0,0,1,0
305036718,1,63,1,0,4,10,0,1,0,1933,0.220291267339017,83,0,0,0,1
305036720,1,314,1,0,4,10,1,0,0,1952,0.302951427140516,64,0,0,1,0
305036722,1,16,1,0,4,10,0,1,0,1958,0.47756087630771,58,0,0,1,0
305036723,0,0,0,0,4,3,1,1,0,1948,0.347849372478055,68,0,0,0,1
305036725,1,13,0,1,4,1,0,0,0,1942,0.85091492047753,74,0,0,0,1
305036728,1,3,1,0,4,6,1,0,1,1970,4.07638338146132,46,0,0,1,0
305036730,1,158,1,0,4,9,0,0,0,1957,0.821387370417496,59,0,0,1,0
305036743,1,24,0,1,4,1,0,1,0,1954,0.204074615762758,62,0,0,1,0
305036744,1,59,1,0,4,5,0,0,0,1949,2.24023256579881,67,0,0,0,1
305036752,0,0,0,1,4,1,0,0,0,1954,0.596452469394491,62,0,0,1,0
305036756,1,4,1,0,4,10,0,0,0,1936,1.44037595426176,80,0,0,0,1
305036758,1,2,0,1,4,3,1,1,0,1949,0.180664952286497,67,0,0,0,1
305036761,1,2,0,1,4,6,1,1,0,1946,0.180664952286497,70,0,0,0,1
305036763,1,22,1,0,4,10,0,1,0,1947,1.01159131278647,69,0,0,0,1
305036766,0,0,1,0,4,7,0,0,0,1958,0.710404941406628,58,0,0,1,0
305036768,0,0,0,0,3,8,0,1,1,1978,3.43079021551986,38,0,1,0,0
305036770,1,12,0,1,4,1,1,0,0,1948,0.188664577315981,68,0,0,0,1
305036772,0,0,1,0,4,4,1,0,0,1937,0.188664577315981,79,0,0,0,1
305036773,1,2,0,0,4,9,1,0,0,1942,0.165128215662243,74,0,0,0,1
305036779,0,0,0,1,4,3,1,0,0,1952,0.327576022080632,64,0,0,1,0
305036781,1,66,1,0,4,6,0,0,0,1940,0.300042246118665,76,0,0,0,1
305036784,0,0,0,1,3,7,0,0,1,1952,9.17462772514642,64,0,0,1,0
305036786,0,0,1,0,4,9,1,0,1,1945,0.137019951077854,71,0,0,0,1
305036790,1,15,0,1,3,5,1,1,1,1986,1.26867469731118,30,0,1,0,0
305036795,0,0,0,1,3,7,0,1,0,1961,5.60054824967844,55,0,0,1,0
305036796,1,80,1,0,4,5,0,0,0,1953,1.46565962232458,63,0,0,1,0
305036797,1,33,1,0,4,10,1,0,0,1935,0.206444081809265,81,0,0,0,1
305036799,0,0,1,0,4,6,0,0,0,1953,1.17233565661746,63,0,0,1,0
305036806,0,0,1,0,4,4,0,0,0,1967,0.220441846779659,49,0,0,1,0
305036812,1,8,1,0,4,8,0,0,0,1943,0.772493988206486,73,0,0,0,1
305036820,1,2,0,1,4,8,1,1,1,1977,0.901059228648067,39,0,1,0,0
305036821,1,21,0,1,4,1,0,1,0,1949,0.176204149728421,67,0,0,0,1
305036827,1,999,1,0,4,10,1,0,0,1939,0.172313764706301,77,0,0,0,1
305036836,1,92,0,1,4,2,0,0,0,1949,0.300042246118665,67,0,0,0,1
305036839,0,0,0,1,4,5,0,0,0,1968,0.198953084374713,48,0,0,1,0
305036841,0,0,0,1,3,8,1,0,1,1962,0.548513723458001,54,0,0,1,0
305036845,1,1,0,1,3,5,1,1,0,1980,0.304539208322475,36,0,1,0,0
305036846,0,0,0,1,4,1,1,1,0,1982,0.30969394699081,34,0,1,0,0
305036849,1,48,1,0,4,9,0,0,0,1946,4.20194756690044,70,0,0,0,1
305036851,0,0,0,1,4,5,0,1,1,1976,0.131128760651348,40,0,1,0,0
305036853,1,24,0,1,4,5,1,1,0,1949,0.300849418889898,67,0,0,0,1
305036855,1,7,1,0,4,5,1,0,0,1950,0.172313764706301,66,0,0,0,1
305036857,0,0,1,0,3,4,0,0,0,1965,1.20252938427334,51,0,0,1,0
305036859,0,0,0,1,3,4,1,1,0,1982,0.837943077222667,34,0,1,0,0
305036863,0,0,0,1,4,8,0,0,1,1969,9.17462772514642,47,0,0,1,0
305036869,1,78,1,0,4,9,0,1,0,1944,0.497504044027158,72,0,0,0,1
305036871,1,2,1,0,4,8,0,1,0,1955,0.220662274048938,61,0,0,1,0
305036875,0,0,0,1,4,4,1,0,0,1954,0.327576022080632,62,0,0,1,0
305036876,1,3,0,1,3,4,1,1,0,1973,0.823995831485405,43,0,1,0,0
305036877,0,0,0,1,4,6,0,1,0,1961,0.47756087630771,55,0,0,1,0
305036879,0,0,0,0,3,6,1,1,0,1956,0.384476039841675,60,0,0,1,0
305036881,0,0,1,0,4,4,1,1,0,1942,1.01768207825723,74,0,0,0,1
305036885,0,0,1,0,3,NA,1,1,0,1939,0.173131155567415,77,0,0,0,1
305036888,1,6,1,0,4,9,0,0,0,1963,0.786053976847331,53,0,0,1,0
305036894,0,0,0,1,4,3,1,0,1,1954,0.198094151894602,62,0,0,1,0
305036895,0,0,0,1,4,8,1,1,0,1950,0.173131155567415,66,0,0,0,1
305036897,1,3,0,1,4,7,1,1,0,1965,0.148281224208277,51,0,0,1,0
305036899,0,0,0,1,4,NA,1,1,0,1952,0.240050695413558,64,0,0,1,0
305036901,1,1,0,0,2,8,1,1,0,1949,0.347849372478055,67,0,0,0,1
305036904,1,3,0,1,4,1,0,0,0,1943,0.324430376075113,73,0,0,0,1
305036906,1,148,0,0,4,4,0,1,0,1958,0.184181337807281,58,0,0,1,0
305036911,1,1,0,1,4,2,0,1,0,1958,0.724097897362051,58,0,0,1,0
305036914,1,26,0,1,4,1,0,1,0,1955,0.184181337807281,61,0,0,1,0
305036916,0,0,0,1,3,4,1,0,1,1949,0.166348807814624,67,0,0,0,1
305036919,1,3,0,1,4,7,0,0,1,1967,0.239289233973419,49,0,0,1,0
305036922,0,0,0,1,3,1,0,1,0,1968,0.997170601779634,48,0,0,1,0
305036925,1,47,1,0,4,9,1,0,0,1944,0.206444081809265,72,0,0,0,1
305036927,1,6,0,1,4,1,1,1,0,1956,0.192009103165981,60,0,0,1,0
305036929,1,2,1,0,3,6,0,1,0,1950,1.92259383232915,66,0,0,0,1
305036932,1,5,1,0,4,5,0,1,0,1964,0.267618101918169,52,0,0,1,0
305036934,1,14,0,0,NA,4,1,1,1,1992,1.86686897393069,24,1,0,0,0
305036947,0,0,1,0,3,10,0,1,0,1980,0.865331112294263,36,0,1,0,0
305036950,0,0,1,0,4,5,0,1,1,1980,0.572161279320816,36,0,1,0,0
305036955,0,0,0,1,2,8,0,1,1,1979,7.09601982350639,37,0,1,0,0
305036958,0,0,1,0,4,6,0,1,0,1971,0.822208703470755,45,0,0,1,0
305036960,1,111,0,0,4,3,1,1,0,1951,0.376123376592491,65,0,0,0,1
305036962,1,68,0,1,4,2,1,0,1,1954,0.451719034776048,62,0,0,1,0
305036966,1,22,0,1,4,5,0,1,0,1954,0.498341922626598,62,0,0,1,0
305036972,1,62,0,1,4,2,1,1,0,1961,0.240050695413558,55,0,0,1,0
305036977,1,31,0,1,4,2,0,0,0,1936,0.259501791663904,80,0,0,0,1
305036981,0,0,0,1,4,1,1,0,0,1955,0.262017896303204,61,0,0,1,0
305036985,1,106,1,0,4,3,1,1,1,1984,1.86044298268087,32,0,1,0,0
305036988,0,0,0,1,4,7,0,1,1,1957,1.17350112871782,59,0,0,1,0
305036991,0,0,0,1,4,7,0,1,1,1951,1.11732163183319,65,0,0,0,1
305036993,0,0,0,1,3,5,1,0,0,1992,3.73817140350365,24,1,0,0,0
305036995,1,69,0,1,4,2,1,1,0,1943,0.216449395400719,73,0,0,0,1
305037002,1,18,1,0,4,5,1,1,1,1983,0.34048367835964,33,0,1,0,0
305037009,0,0,0,0,4,1,0,0,0,1965,0.821387370417496,51,0,0,1,0
305037011,1,28,1,0,4,10,0,1,0,1941,0.176204149728421,75,0,0,0,1
305037012,1,230,1,0,4,10,1,1,0,1964,0.192009103165981,52,0,0,1,0
305037018,1,13,0,0,3,6,0,1,0,1960,0.760401504791784,56,0,0,1,0
305037020,1,1,0,1,3,4,0,1,0,1959,0.498341922626598,57,0,0,1,0
305037022,1,20,0,1,4,1,1,0,0,1943,0.206444081809265,73,0,0,0,1
305037026,1,4,0,0,4,3,1,0,0,1943,0.157473652425045,73,0,0,0,1
305037034,1,10,0,1,4,5,1,1,0,1951,0.347849372478055,65,0,0,0,1
305037039,0,0,1,0,4,7,1,0,0,1947,0.150906941665891,69,0,0,0,1
305037041,1,21,0,1,4,3,1,0,1,1945,0.166348807814624,71,0,0,0,1
305037045,1,1,0,1,4,5,1,0,0,1958,0.327576022080632,58,0,0,1,0
305037047,1,3,0,0,3,8,0,1,0,1968,1.11324472020188,48,0,0,1,0
305037051,1,10,0,1,4,3,0,1,0,1960,0.220662274048938,56,0,0,1,0
305037053,0,0,0,1,1,4,1,1,1,1959,1.13852265958065,57,0,0,1,0
305037061,0,0,1,0,3,2,0,0,0,1953,1.82334654242936,63,0,0,1,0
305037063,1,7,0,1,4,4,1,0,0,1956,0.273419596713742,60,0,0,1,0
305037065,0,0,0,0,3,8,0,0,0,1985,3.5560854656561,31,0,1,0,0
305037070,1,20,1,0,4,10,0,0,0,1967,0.821387370417496,49,0,0,1,0
305037075,0,0,1,0,3,7,1,1,1,1969,1.49906262689214,47,0,0,1,0
305037076,1,15,0,1,4,2,1,0,0,1952,0.316814282937428,64,0,0,1,0
305037081,0,0,0,1,2,3,0,0,0,1956,1.46565962232458,60,0,0,1,0
305037094,1,21,1,0,4,5,0,0,0,1947,0.732690977959765,69,0,0,0,1
305037099,1,2,0,1,4,3,1,0,0,1980,1.13403831986021,36,0,1,0,0
305037101,1,125,1,0,4,10,0,0,0,1934,1.44037595426176,82,0,0,0,1
305037106,1,2,1,0,4,4,0,1,0,1950,2.3034034401364,66,0,0,0,1
305037108,0,0,0,1,4,5,0,0,0,1962,1.00111840829217,54,0,0,1,0
305037113,1,7,0,1,4,1,1,0,0,1942,0.188664577315981,74,0,0,0,1
305037114,0,0,0,1,3,7,1,0,1,1960,0.535986010806026,56,0,0,1,0
305037117,1,1,0,1,4,7,0,1,0,1945,0.245023504200263,71,0,0,0,1
305037120,1,25,1,0,4,9,1,0,0,1944,0.188664577315981,72,0,0,0,1
305037122,1,2,0,0,3,4,0,0,0,1989,0.635699927206072,27,1,0,0,0
305037130,1,5,0,0,4,8,1,1,0,1976,0.906053034829538,40,0,1,0,0
305037135,1,14,0,1,4,6,0,1,0,1956,0.552167432321024,60,0,0,1,0
305037137,0,0,0,1,4,7,0,0,0,1950,1.79189252129098,66,0,0,0,1
305037145,0,0,0,1,4,3,0,1,0,1945,0.551239055128892,71,0,0,0,1
305037147,1,2,0,1,4,4,0,1,0,1945,0.220291267339017,71,0,0,0,1
305037150,0,0,1,0,4,5,0,0,0,1955,0.596452469394491,61,0,0,1,0
305037154,0,0,0,0,4,3,1,0,0,1947,0.188664577315981,69,0,0,0,1
305037155,0,0,0,1,4,5,0,1,1,1962,2.32674265051659,54,0,0,1,0
305037158,0,0,1,0,4,10,1,1,0,1970,0.519521612627581,46,0,0,1,0
305037159,1,6,1,0,4,10,1,0,1,1944,0.126719866314092,72,0,0,0,1
305037161,1,67,1,0,4,10,0,1,0,1971,0.822208703470755,45,0,0,1,0
305037162,0,0,1,0,3,6,1,1,0,1961,0.519521612627581,55,0,0,1,0
305037163,0,0,0,1,3,7,0,0,1,1964,0.355243890283335,52,0,0,1,0
305037164,0,0,1,0,4,4,1,0,0,1951,0.206444081809265,65,0,0,0,1
305037166,0,0,0,1,3,4,0,1,1,1961,1.68795806582588,55,0,0,1,0
305037169,0,0,0,1,4,6,1,1,0,1948,0.488827591033693,68,0,0,0,1
305037173,0,0,0,0,2,9,1,0,1,1970,1.8554550914577,46,0,0,1,0
305037176,1,25,0,0,4,2,0,0,1,1954,0.647448098389508,62,0,0,1,0
305037182,1,20,0,1,4,6,0,0,0,1956,1.22334980536811,60,0,0,1,0
305037183,0,0,0,1,3,1,1,1,0,1950,0.376123376592491,66,0,0,0,1
305037184,1,1,0,1,4,3,0,1,0,1954,0.176500906484396,62,0,0,1,0
305037185,1,1,1,0,4,9,1,1,0,1964,0.240050695413558,52,0,0,1,0
305037187,0,0,0,1,3,5,1,1,1,1934,0.242560613389434,82,0,0,0,1
305037188,1,13,0,1,4,10,1,0,0,1951,0.172313764706301,65,0,0,0,1
305037189,1,24,1,0,4,9,0,1,0,1930,0.734569532305845,86,0,0,0,1
305037191,1,1,1,0,2,6,0,1,0,1948,6.42648251170755,68,0,0,0,1
305037195,1,2,0,1,3,5,1,1,0,1976,1.04146177111691,40,0,1,0,0
305037196,1,4,1,0,4,7,0,0,0,1975,0.430542661187289,41,0,1,0,0
305037198,0,0,0,1,3,8,0,0,0,1943,2.0718294599974,73,0,0,0,1
305037200,1,77,1,0,4,10,0,1,0,1953,0.267618101918169,63,0,0,1,0
305037201,1,25,0,1,3,1,0,1,0,1956,0.997170601779634,60,0,0,1,0
305037203,0,0,0,1,1,9,0,1,1,1965,0.801559628317907,51,0,0,1,0
305037204,0,0,0,1,3,7,0,1,0,1992,0.254901851166035,24,1,0,0,0
305037205,0,0,0,0,3,7,0,0,0,1962,0.888151641760821,54,0,0,1,0
305037207,1,84,1,0,4,10,0,1,0,1946,0.245023504200263,70,0,0,0,1
305037209,0,0,0,1,3,1,0,0,0,1964,1.00372150927307,52,0,0,1,0
305037210,1,56,0,0,4,10,0,0,0,1935,0.324430376075113,81,0,0,0,1
305037211,1,37,1,0,4,9,0,0,0,1957,0.821387370417496,59,0,0,1,0
305037212,0,0,1,0,4,8,1,0,0,1939,0.190925235649378,77,0,0,0,1
305037213,0,0,0,1,4,4,0,1,1,1962,0.723423264202172,54,0,0,1,0
305037214,0,0,1,0,4,9,0,0,0,1962,0.888151641760821,54,0,0,1,0
305037215,1,68,1,0,4,10,1,1,0,1941,0.216449395400719,75,0,0,0,1
305037220,1,2,0,0,4,3,0,0,0,1970,0.710404941406628,46,0,0,1,0
305037224,1,348,1,0,4,10,0,0,0,1957,0.198953084374713,59,0,0,1,0
305037228,0,0,1,0,3,7,0,1,0,1942,2.13025164368695,74,0,0,0,1
305037229,0,0,0,1,4,8,0,1,1,1953,0.232606023601812,63,0,0,1,0
305037230,0,0,0,1,3,4,1,1,0,1947,0.180664952286497,69,0,0,0,1
305037232,1,79,1,0,4,10,1,0,0,1956,0.327576022080632,60,0,0,1,0
305037234,1,272,1,0,4,10,0,0,0,1940,0.270794003861219,76,0,0,0,1
305037235,1,3,1,0,4,5,0,0,0,1948,1.79189252129098,68,0,0,0,1
305037236,0,0,0,1,3,7,0,0,0,1959,0.74131818980059,57,0,0,1,0
305037237,1,35,1,0,3,10,1,1,0,1941,0.941180725088193,75,0,0,0,1
305037239,0,0,1,0,2,7,0,0,1,1961,0.961188171357455,55,0,0,1,0
305037240,0,0,0,1,4,5,1,0,0,1969,0.327576022080632,47,0,0,1,0
305037241,1,1,0,0,4,6,1,0,0,1960,0.34256568296288,56,0,0,1,0
305037242,1,2,0,1,4,5,0,0,0,1956,1.46565962232458,60,0,0,1,0
305037243,1,44,0,1,4,2,1,1,0,1963,0.222005567744852,53,0,0,1,0
305037244,1,13,0,1,4,3,1,1,0,1947,0.200178428274,69,0,0,0,1
305037246,1,44,0,0,4,5,1,0,1,1953,0.226529946982221,63,0,0,1,0
305037248,1,22,0,1,4,2,0,1,0,1944,1.01159131278647,72,0,0,0,1
305037249,1,1,0,1,4,2,1,0,0,1956,0.285931095593509,60,0,0,1,0
305037251,1,4,1,0,4,5,0,1,0,1959,0.760401504791784,57,0,0,1,0
305037253,0,0,1,0,3,7,0,1,0,1972,1.87175522414577,44,0,1,0,0
305037254,1,49,1,0,4,9,0,1,0,1930,0.794277048322897,86,0,0,0,1
305037256,1,70,1,0,4,9,0,0,0,1949,0.732690977959765,67,0,0,0,1
305037257,0,0,1,0,4,6,1,1,0,1939,0.814012318596374,77,0,0,0,1
305037258,1,6,0,0,1,9,0,1,0,1955,0.220662274048938,61,0,0,1,0
305037260,1,34,0,0,4,2,0,0,0,1945,0.270794003861219,71,0,0,0,1
305037261,0,0,0,1,1,3,1,1,0,1978,1.91135722808884,38,0,1,0,0
305037262,1,18,1,0,4,9,1,0,0,1964,0.262017896303204,52,0,0,1,0
305037263,0,0,0,0,3,7,0,1,0,1951,0.820826297043295,65,0,0,0,1
305037266,1,201,1,0,4,10,0,0,0,1953,0.888151641760821,63,0,0,1,0
305037267,1,15,0,0,4,9,0,0,0,1988,0.530602992928634,28,1,0,0,0
305037268,0,0,1,0,4,NA,0,0,0,1952,0.290516343239607,64,0,0,1,0
305037269,1,15,1,0,4,10,0,0,0,1950,0.324430376075113,66,0,0,0,1
305037270,1,2,0,1,4,7,1,1,0,1953,4.23275133721452,63,0,0,1,0
305037271,1,44,1,0,3,9,0,0,0,1953,0.190656665643001,63,0,0,1,0
305037272,1,39,0,1,4,9,0,1,0,1940,0.293555494144817,76,0,0,0,1
305037274,0,0,0,1,2,8,0,1,1,1966,2.61507502635316,50,0,0,1,0
305037275,1,101,0,1,4,4,0,1,0,1961,0.552167432321024,55,0,0,1,0
305037276,1,62,1,0,4,9,0,1,0,1949,1.92259383232915,67,0,0,0,1
305037277,1,63,0,1,4,4,1,1,1,1961,0.244403009382833,55,0,0,1,0
305037278,1,1,1,0,3,9,0,0,0,1935,0.877815631575629,81,0,0,0,1
305037279,0,0,0,1,4,8,0,1,0,1951,0.176204149728421,65,0,0,0,1
305037280,0,0,0,1,2,8,1,1,0,1954,0.20036437317342,62,0,0,1,0
305037281,0,0,0,1,3,7,0,1,1,1968,1.52341521538288,48,0,0,1,0
305037282,1,69,0,1,4,1,0,1,0,1967,0.220662274048938,49,0,0,1,0
305037284,1,1,0,1,4,1,1,1,0,1948,0.376123376592491,68,0,0,0,1
305037286,0,0,0,1,4,9,0,1,1,1959,0.503409733016243,57,0,0,1,0
305037287,1,2,1,0,3,10,0,0,1,1945,0.12121734184473,71,0,0,0,1
305037289,0,0,0,1,3,4,0,1,0,1957,0.760401504791784,59,0,0,1,0
305037290,0,0,0,1,4,8,0,1,0,1961,0.579183441386554,55,0,0,1,0
305037292,1,52,1,0,3,4,0,1,0,1946,5.1761875059245,70,0,0,0,1
305037293,1,407,1,0,4,10,0,0,0,1951,2.24023256579881,65,0,0,0,1
305037294,1,28,1,0,4,10,1,0,0,1957,0.92688457531047,59,0,0,1,0
305037295,0,0,0,0,2,3,0,0,1,1991,3.01624913921576,25,1,0,0,0
305037297,0,0,1,0,4,7,1,1,0,1962,0.649508394848436,54,0,0,1,0
305037299,0,0,1,0,4,4,0,1,0,1945,0.596045044576912,71,0,0,0,1
305037301,0,0,1,0,4,7,0,1,0,1964,0.657659231091596,52,0,0,1,0
305037302,0,0,0,1,4,4,1,1,0,1948,0.216449395400719,68,0,0,0,1
305037303,1,3,0,1,4,5,1,1,0,1946,0.313940871768742,70,0,0,0,1
305037305,0,0,1,0,4,8,0,1,0,1936,0.497504044027158,80,0,0,0,1
305037306,0,0,1,0,3,6,0,1,0,1955,0.922211140464208,61,0,0,1,0
305037309,0,0,1,0,4,7,1,0,0,1943,0.188664577315981,73,0,0,0,1
305037311,1,5,0,1,4,1,1,0,1,1958,0.451719034776048,58,0,0,1,0
305037312,1,2,0,1,4,2,1,0,0,1947,0.206444081809265,69,0,0,0,1
305037314,1,49,0,1,4,5,1,0,0,1946,0.165128215662243,70,0,0,0,1
305037315,1,14,1,0,4,3,0,0,0,1957,0.644933510063292,59,0,0,1,0
305037318,1,12,0,1,4,2,0,1,0,1953,0.552167432321024,63,0,0,1,0
305037319,0,0,0,1,3,1,0,0,0,1967,1.17233565661746,49,0,0,1,0
305037322,0,0,1,0,4,NA,0,1,0,1954,0.498341922626598,62,0,0,1,0
305037325,0,0,0,1,4,NA,1,0,0,1946,0.188664577315981,70,0,0,0,1
305037328,1,10,1,0,4,10,0,0,0,1955,0.538310035968624,61,0,0,1,0
305037329,0,0,0,1,4,2,0,0,0,1955,0.74131818980059,61,0,0,1,0
305037330,1,25,0,1,4,8,1,0,0,1955,0.302951427140516,61,0,0,1,0
305037332,0,0,0,0,3,3,0,1,0,1964,0.657659231091596,52,0,0,1,0
305037333,0,0,0,1,4,5,0,1,0,1936,1.48099218750231,80,0,0,0,1
305037334,1,7,1,0,4,8,0,1,0,1945,2.3034034401364,71,0,0,0,1
305037338,1,1,0,1,4,2,1,1,0,1957,0.164296959808158,59,0,0,1,0
305037339,1,5,0,1,3,6,1,1,0,1967,0.600683450239364,49,0,0,1,0
305037340,0,0,1,0,4,8,1,0,0,1940,0.206444081809265,76,0,0,0,1
305037342,1,34,1,0,4,10,1,0,0,1955,0.739795079850535,61,0,0,1,0
305037343,1,50,1,0,4,7,1,0,0,1947,0.188664577315981,69,0,0,0,1
305037345,1,4,1,0,4,4,1,0,0,1941,0.206444081809265,75,0,0,0,1
305037347,0,0,0,1,4,8,0,1,1,1993,7.09601982350639,23,1,0,0,0
305037350,1,3,1,0,4,10,1,1,0,1945,0.376123376592491,71,0,0,0,1
305037354,0,0,0,0,2,5,1,1,0,1955,0.192009103165981,61,0,0,1,0
305037356,0,0,0,1,4,5,1,1,0,1955,0.649508394848436,61,0,0,1,0
305037358,0,0,1,0,4,9,1,1,0,1951,0.173131155567415,65,0,0,0,1
305037359,0,0,1,0,3,8,1,0,0,1956,0.316814282937428,60,0,0,1,0
305037361,0,0,0,1,2,8,0,1,1,1955,1.79231183924527,61,0,0,1,0
305037362,0,0,0,0,4,2,0,0,0,1994,3.98979710183742,22,1,0,0,0
305037364,0,0,1,0,4,9,1,0,0,1949,0.150906941665891,67,0,0,0,1
